record_id,bus_id,agency_id,linea,speed_kmh,distance_meters,day_of_week,time_of_day_min,scheduled_deviation_min,travel_time_to_next_stop_sec
72810547,"516","50","156",26.00,758,6,1214,0.00,105
72810546,"808","50","195",20.00,1119,6,1214,0.00,201
72810545,"500","50","187",24.00,1817,6,1214,13.00,1053
72810544,"396","50","163",35.00,1191,6,1214,0.00,123
72810543,"700","50","128",2.00,1625,6,1214,3.00,1800
72810542,"12","70","370",37.00,1810,6,1214,0.00,176
72810541,"113","70","329",36.00,1202,6,1214,-2.00,10
72810540,"2","70","300",23.00,1541,6,1214,0.00,241
72810539,"94","70","300",29.00,1100,6,1214,12.00,857
72810538,"25","70","329",0.00,219,6,1214,0.00,219
72810537,"3","70","328",36.00,18320,6,1214,0.00,1800
72810536,"14","70","370",0.00,1578,6,1214,0.00,1578
72810535,"6","70","306",24.00,1818,6,1214,8.00,753
72810534,"7","70","370",17.00,1985,6,1214,4.00,660
72810533,"95","70","306",0.00,1831,6,1214,0.00,1800
72810532,"112","70","316",35.00,1272,6,1214,0.00,131
72810531,"9","70","300",0.00,1534,6,1214,0.00,1534
72810530,"76","70","329",14.00,453,6,1214,0.00,116
72810529,"104","70","306",24.00,1820,6,1214,7.00,693
72810528,"72","70","316",40.00,1962,6,1214,0.00,177
72810527,"19","70","17",32.00,1416,6,1214,20.00,1359
72810526,"162","70","306",0.00,1524,6,1214,0.00,1524
72810525,"154","70","306",16.00,1108,6,1214,0.00,249
72810524,"103","70","17",0.00,1681,6,1214,0.00,1681
72810523,"152","70","329",0.00,1003,6,1214,0.00,1003
72810522,"124","70","306",49.00,1703,6,1214,0.00,125
72810521,"117","70","370",0.00,1197,6,1214,0.00,1197
72810520,"114","70","370",1.00,1487,6,1214,0.00,1487
72810519,"96","70","330",3.00,619,6,1214,-9.00,79
72810518,"46","70","17",23.00,1973,6,1214,0.00,309
72810517,"67","70","300",0.00,1280,6,1214,0.00,1280
72810516,"101","70","328",0.00,1490,6,1214,0.00,1490
72810515,"160","70","328",14.00,555,6,1214,0.00,143
72810514,"106","70","316",10.00,857,6,1214,-18.00,10
72810513,"102","70","300",0.00,623,6,1214,0.00,623
72810512,"101","70","328",0.00,887,6,1214,0.00,887
72810511,"55","70","71",9.00,317,6,1214,0.00,127
72810510,"53","70","300",4.00,6640,6,1214,3.00,1800
72810509,"58","70","328",0.00,609,6,1214,0.00,609
72810508,"23","70","17",0.00,591,6,1214,0.00,591
72810507,"90","70","300",20.00,1683,6,1214,0.00,303
72810506,"169","70","316",0.00,753,6,1214,0.00,753
72810505,"157","70","17",9.00,1597,6,1214,0.00,639
72810504,"13","70","300",26.00,691,6,1214,0.00,96
72810503,"31","70","306",29.00,1866,6,1214,-4.00,10
72810502,"1098","70","L13",38.00,1840,6,1214,0.00,174
72810501,"57","70","306",42.00,336,6,1214,1.00,89
72810500,"109","70","300",0.00,799,6,1214,0.00,799
72810499,"42","70","316",2.00,691,6,1214,7.00,1111
72810498,"40","70","306",17.00,480,6,1214,0.00,102
72810497,"45","70","306",0.00,368,6,1214,0.00,368
72810496,"92","70","370",22.00,719,6,1214,12.00,838
72810495,"82","70","300",0.00,1394,6,1214,0.00,1394
72810494,"163","70","306",26.00,1200,6,1214,0.00,166
72810493,"166","70","330",39.00,1368,6,1214,20.00,1326
72810492,"105","70","71",0.00,1586,6,1214,0.00,1586
72810491,"80","70","370",0.00,1534,6,1214,0.00,1534
72810490,"85","70","306",0.00,782,6,1214,0.00,782
72810489,"62","70","329",7.00,990,6,1214,0.00,509
72810488,"155","70","328",38.00,684,6,1214,14.00,905
72810487,"108","70","306",0.00,448,6,1214,0.00,448
72810486,"1096","70","L13",69.00,455,6,1214,0.00,24
72810485,"17","70","370",15.00,1194,6,1214,-2.00,167
72810484,"159","70","330",5.00,781,6,1214,0.00,562
72810483,"22","70","306",45.00,352,6,1214,-7.00,10
72810482,"111","70","329",21.00,1520,6,1214,0.00,261
72810481,"54","70","306",36.00,1352,6,1214,13.00,915
72810480,"25","10","405",0.00,1628,6,1214,0.00,1628
72810479,"284","10","409",33.00,643,6,1214,-7.00,10
72810478,"46","10","409",2.00,1844,6,1214,0.00,1800
72810477,"277","10","76",0.00,820,6,1214,0.00,820
72810476,"74","10","494",0.00,1551,6,1214,0.00,1551
72810475,"4","10","2",43.00,478,6,1214,20.00,1240
72810474,"252","10","427",15.00,455,6,1214,0.00,109
72810473,"196","10","494",50.00,1478,6,1214,0.00,106
72810472,"33","10","407",27.00,557,6,1214,-6.00,10
72810471,"241","10","427",33.00,1569,6,1214,0.00,171
72810470,"266","10","405",0.00,1254,6,1214,0.00,1254
72810469,"219","10","2",25.00,1859,6,1214,0.00,268
72810468,"234","10","427",0.00,14920,6,1214,0.00,1800
72810467,"176","10","405",42.00,5160,6,1214,12.00,1162
72810466,"221","10","407",4.00,539,6,1214,18.00,1565
72810465,"251","10","427",23.00,426,6,1214,0.00,67
72810464,"61","10","409",28.00,854,6,1214,-8.00,10
72810463,"179","10","405",39.00,557,6,1214,13.00,831
72810462,"197","10","405",36.00,1027,6,1214,12.00,823
72810461,"185","10","427",34.00,602,6,1214,16.00,1024
72810460,"202","10","405",27.00,618,6,1214,16.00,1042
72810459,"68","10","404",17.00,869,6,1214,-4.00,10
72810458,"87","10","405",0.00,1692,6,1214,0.00,1692
72810457,"208","10","494",0.00,651,6,1214,0.00,651
72810456,"225","10","409",21.00,1824,6,1214,11.00,973
72810455,"36","10","405",36.00,858,6,1214,-9.00,10
72810454,"39","10","2",28.00,1192,6,1214,-1.00,93
72810453,"7","10","427",38.00,1232,6,1214,0.00,117
72810452,"403","10","L7",19.00,1266,6,1214,7.00,660
72810451,"40","10","L14",0.00,578,6,1214,0.00,578
72810450,"288","10","405",0.00,130,6,1214,0.00,130
72810449,"200","10","456",2.00,1433,6,1214,0.00,1433
72810448,"258","10","405",35.00,1119,6,1214,0.00,115
72810447,"273","10","2",25.00,547,6,1214,18.00,1159
72810446,"26","10","L14",36.00,896,6,1214,0.00,90
72810445,"170","10","407",38.00,812,6,1214,-8.00,10
72810444,"230","10","409",0.00,707,6,1214,0.00,707
72810443,"64","10","404",25.00,633,6,1214,-1.00,31
72810442,"10","10","427",1.00,1273,6,1214,0.00,1273
72810441,"256","10","494",0.00,696,6,1214,0.00,696
72810440,"190","10","404",4.00,1986,6,1214,0.00,1787
72810439,"267","10","456",47.00,747,6,1214,8.00,537
72810438,"52","10","494",0.00,1665,6,1214,0.00,1665
72810437,"9","10","494",25.00,1733,6,1214,0.00,250
72810436,"186","10","76",29.00,770,6,1214,0.00,96
72810435,"11","10","L29",0.00,510,6,1214,0.00,510
72810434,"93","10","76",22.00,1275,6,1214,0.00,209
72810433,"63","10","76",31.00,791,6,1214,0.00,92
72810432,"289","10","CE1",0.00,306,6,1214,0.00,306
72810431,"40","10","L14",1.00,1157,6,1214,0.00,1157
72810430,"217","10","456",30.00,1648,6,1214,-11.00,10
72810429,"8","10","427",27.00,1662,6,1214,0.00,222
72810428,"20","10","494",17.00,9270,6,1214,-5.00,1663
72810427,"29","10","427",0.00,1569,6,1214,0.00,1569
72810426,"279","10","494",48.00,852,6,1214,0.00,64
72810425,"249","10","456",0.00,1604,6,1214,0.00,1604
72810424,"1","10","405",2.00,820,6,1214,0.00,820
72810423,"274","10","2",32.00,1739,6,1214,5.00,496
72810422,"17","10","L14",44.00,1951,6,1214,0.00,160
72810421,"95","10","427",43.00,1772,6,1214,0.00,148
72810420,"72","10","2",4.00,1192,6,1214,0.00,1073
72810419,"248","10","402",5.00,675,6,1214,0.00,486
72810418,"11","10","L29",1.00,1356,6,1214,4.00,1596
72810417,"54","10","402",0.00,1021,6,1214,0.00,1021
72810416,"22","10","494",0.00,1848,6,1214,0.00,1800
72810415,"31","10","405",15.00,1376,6,1214,7.00,750
72810414,"271","10","L16",26.00,946,6,1214,0.00,131
72810413,"218","10","2",42.00,996,6,1214,5.00,385
72810412,"83","10","494",0.00,305,6,1214,0.00,305
72810411,"57","10","405",0.00,824,6,1214,0.00,824
72810410,"247","10","76",23.00,4800,6,1214,7.00,1171
72810409,"173","10","402",0.00,781,6,1214,0.00,781
72810408,"37","10","L16",28.00,1355,6,1214,0.00,174
72810407,"12","10","404",1.00,836,6,1214,0.00,836
72810406,"169","10","494",0.00,1818,6,1214,0.00,1800
72810405,"48","10","2",0.00,1870,6,1214,0.00,1800
72810404,"408","10","402",35.00,680,6,1214,5.00,370
72810403,"222","10","76",0.00,627,6,1214,0.00,627
72810402,"14","10","407",47.00,380,6,1214,6.00,389
72810401,"61","20","546",20.00,1792,6,1214,13.00,1103
72810400,"94","20","538",16.00,1130,6,1214,17.00,1274
72810399,"51","20","505",0.00,5470,6,1214,0.00,1800
72810398,"48","20","582",0.00,1177,6,1214,0.00,1177
72810397,"132","20","505",24.00,876,6,1214,0.00,131
72810396,"69","20","505",28.00,10020,6,1214,0.00,1288
72810395,"23","20","538",29.00,1189,6,1214,-12.00,10
72810394,"82","20","522",16.00,1011,6,1214,-4.00,10
72810393,"73","20","546",0.00,1884,6,1214,0.00,1800
72810392,"13","20","538",25.00,1771,6,1214,16.00,1215
72810391,"77","20","582",1.00,1990,6,1214,0.00,1800
72810390,"44","20","526",9.00,1653,6,1214,0.00,661
72810389,"84","20","522",31.00,615,6,1214,9.00,611
72810388,"43","20","524",0.00,1693,6,1214,0.00,1693
72810387,"93","20","546",12.00,952,6,1214,0.00,286
72810386,"6","20","526",11.00,305,6,1214,0.00,100
72810385,"46","20","546",29.00,978,6,1214,17.00,1141
72810384,"55","20","505",44.00,327,6,1214,11.00,687
72810383,"117","20","522",22.00,1631,6,1214,20.00,1467
72810382,"24","20","546",24.00,1947,6,1214,10.00,892
72810381,"114","20","L38",22.00,1018,6,1214,3.00,347
72810380,"96","20","505",31.00,1634,6,1214,0.00,190
72810379,"101","20","582",24.00,1675,6,1214,6.00,611
72810378,"2","20","546",0.00,982,6,1214,0.00,982
72810377,"99","20","526",25.00,1130,6,1214,6.00,523
72810376,"113","20","L25",48.00,310,6,1214,-2.00,10
72810375,"92","20","538",5.00,200,6,1214,0.00,144
72810374,"34","20","505",20.00,1304,6,1214,0.00,235
72810373,"59","20","526",19.00,346,6,1214,-5.00,10
72810372,"67","20","526",0.00,1089,6,1214,0.00,1089
72810371,"105","20","522",33.00,1024,6,1214,16.00,1072
72810370,"27","20","505",0.00,640,6,1214,0.00,640
72810369,"56","20","538",38.00,1582,6,1214,-10.00,10
72810368,"90","20","526",42.00,755,6,1214,-7.00,10
72810367,"64","20","582",11.00,1528,6,1214,0.00,500
72810366,"116","20","526",14.00,1085,6,1214,0.00,279
72810365,"94","20","538",0.00,1928,6,1214,0.00,1800
72810364,"36","20","582",0.00,1460,6,1214,0.00,1460
72810363,"86","20","526",24.00,9780,6,1214,6.00,1800
72810362,"88","20","524",0.00,3820,6,1214,0.00,1800
72810361,"108","20","522",38.00,1724,6,1214,-5.00,10
72810360,"67","20","526",0.00,1583,6,1214,0.00,1583
72810359,"107","20","582",12.00,953,6,1214,0.00,286
72810358,"38","20","522",37.00,280,6,1214,0.00,27
72810357,"100","20","522",0.00,1343,6,1214,0.00,1343
72810356,"88","20","524",0.00,3820,6,1214,0.00,1800
72810355,"48","20","582",18.00,239,6,1214,1.00,108
72810354,"18","20","582",38.00,1863,6,1214,11.00,836
72810353,"29","20","524",11.00,1487,6,1214,8.00,967
72810352,"60","20","526",3.00,970,6,1214,0.00,970
72810351,"563","50","188",0.00,339,6,1214,0.00,339
72810350,"199","50","L6",45.00,902,6,1214,12.00,792
72810349,"331","50","156",1.00,1110,6,1214,0.00,1110
72810348,"738","50","109",19.00,266,6,1214,0.00,50
72810347,"972","50","60",0.00,1930,6,1214,0.00,1800
72810346,"1130","50","158",0.00,1677,6,1214,0.00,1677
72810345,"737","50","163",0.00,1664,6,1214,0.00,1664
72810344,"1147","50","CE1",23.00,691,6,1214,0.00,108
72810343,"562","50","L46",28.00,870,6,1214,0.00,112
72810342,"455","50","185",13.00,862,6,1214,0.00,239
72810341,"124","50","104",40.00,1895,6,1214,5.00,471
72810340,"18","50","105",40.00,965,6,1214,0.00,87
72810339,"238","50","L15",10.00,1886,6,1214,0.00,679
72810338,"35","50","103",35.00,1459,6,1214,4.00,390
72810337,"910","50","110",16.00,470,6,1214,13.00,886
72810336,"717","50","192",32.00,1878,6,1214,0.00,211
72810335,"244","50","181",0.00,1483,6,1214,0.00,1483
72810334,"62","50","109",4.00,990,6,1214,0.00,891
72810333,"772","50","163",9.00,693,6,1214,9.00,817
72810332,"692","50","147",28.00,697,6,1214,5.00,390
72810331,"392","50","151",22.00,782,6,1214,0.00,128
72810330,"639","50","137",20.00,1479,6,1214,0.00,266
72810329,"56","50","103",0.00,1161,6,1214,0.00,1161
72810328,"293","50","183",37.00,964,6,1214,11.00,754
72810327,"44","50","100",25.00,1771,6,1214,4.00,495
72810326,"970","50","121",22.00,996,6,1214,0.00,163
72810325,"294","50","147",28.00,810,6,1214,11.00,764
72810324,"478","50","147",29.00,907,6,1214,0.00,113
72810323,"602","50","183",0.00,913,6,1214,0.00,913
72810322,"770","50","144",29.00,895,6,1214,0.00,111
72810321,"378","50","148",11.00,788,6,1214,0.00,258
72810320,"78","50","181",22.00,322,6,1214,0.00,53
72810319,"947","50","109",41.00,535,6,1214,3.00,227
72810318,"414","50","145",32.00,578,6,1214,8.00,545
72810317,"423","50","113",35.00,1321,6,1214,9.00,676
72810316,"84","50","110",12.00,1783,6,1214,0.00,535
72810315,"489","50","181",1.00,377,6,1214,0.00,377
72810314,"208","50","137",1.00,917,6,1214,-4.00,677
72810313,"816","50","L20",0.00,273,6,1214,0.00,273
72810312,"914","50","103",0.00,1616,6,1214,0.00,1616
72810311,"458","50","192",37.00,1928,6,1214,0.00,188
72810310,"970","50","121",30.00,1844,6,1214,18.00,1301
72810309,"632","50","192",36.00,216,6,1214,0.00,22
72810308,"544","50","128",25.00,519,6,1214,0.00,75
72810307,"155","50","104",3.00,942,6,1214,0.00,942
72810306,"734","50","174",0.00,1837,6,1214,0.00,1800
72810305,"558","50","192",53.00,779,6,1214,0.00,53
72810304,"1116","50","180",2.00,629,6,1214,0.00,629
72810303,"86","50","102",27.00,9780,6,1214,11.00,1800
72810302,"1142","50","183",35.00,1046,6,1214,10.00,708
72810301,"1131","50","163",8.00,1459,6,1214,-16.00,10
72810300,"198","50","127",11.00,308,6,1214,0.00,101
72810299,"264","50","145",36.00,278,6,1214,4.00,268
72810298,"148","50","117",20.00,1244,6,1214,0.00,224
72810297,"637","50","105",40.00,997,6,1214,15.00,990
72810296,"640","50","175",0.00,953,6,1214,0.00,953
72810295,"611","50","185",1.00,1239,6,1214,0.00,1239
72810294,"1100","50","103",20.00,903,6,1214,0.00,163
72810293,"1048","50","E14",0.00,1009,6,1214,0.00,1009
72810292,"561","50","130",4.00,586,6,1214,-1.00,467
72810291,"946","50","100",1.00,1889,6,1214,10.00,1800
72810290,"530","50","127",0.00,1943,6,1214,0.00,1800
72810289,"165","50","195",20.00,619,6,1214,0.00,111
72810288,"686","50","185",3.00,1306,6,1214,0.00,1306
72810287,"705","50","115",16.00,1661,6,1214,7.00,794
72810286,"166","50","195",22.00,495,6,1214,0.00,81
72810285,"894","50","G11",38.00,951,6,1214,4.00,330
72810284,"175","50","130",30.00,896,6,1214,0.00,108
72810283,"461","50","175",19.00,1435,6,1214,2.00,392
72810282,"443","50","155",31.00,571,6,1214,-2.00,10
72810281,"259","50","142",26.00,1274,6,1214,15.00,1076
72810280,"39","50","185",31.00,1984,6,1214,0.00,230
72810279,"818","50","21",0.00,441,6,1214,0.00,441
72810278,"515","50","169",44.00,683,6,1214,18.00,1136
72810277,"714","50","124",18.00,1227,6,1214,-4.00,10
72810276,"349","50","183",17.00,615,6,1214,0.00,130
72810275,"744","50","185",0.00,785,6,1214,0.00,785
72810274,"926","50","L15",34.00,1234,6,1214,14.00,971
72810273,"1133","50","174",1.00,661,6,1214,12.00,1381
72810272,"616","50","124",51.00,1999,6,1214,13.00,921
72810271,"890","50","D8",42.00,209,6,1214,9.00,558
72810270,"894","50","G11",43.00,605,6,1214,11.00,711
72810269,"1144","50","E14",0.00,452,6,1214,0.00,452
72810268,"169","50","127",0.00,1854,6,1214,0.00,1800
72810267,"785","50","L41",6.00,1720,6,1214,17.00,1800
72810266,"299","50","60",13.00,1993,6,1214,0.00,552
72810265,"712","50","121",18.00,1274,6,1214,0.00,255
72810264,"691","50","175",12.00,1671,6,1214,0.00,501
72810263,"14","50","103",29.00,1353,6,1214,2.00,288
72810262,"495","50","21",0.00,1024,6,1214,0.00,1024
72810261,"488","50","183",31.00,1344,6,1214,18.00,1236
72810260,"341","50","60",0.00,1279,6,1214,0.00,1279
72810259,"132","50","117",2.00,332,6,1214,0.00,332
72810258,"1111","50","L36",4.00,481,6,1214,9.00,973
72810257,"824","50","158",31.00,943,6,1214,16.00,1070
72810256,"46","50","110",5.00,1309,6,1214,17.00,1800
72810255,"987","50","142",30.00,851,6,1214,-11.00,10
72810254,"862","50","CE1",2.00,1854,6,1214,0.00,1800
72810253,"93","50","181",9.00,1218,6,1214,0.00,487
72810252,"71","50","103",35.00,11740,6,1214,0.00,1208
72810251,"78","50","181",0.00,611,6,1214,0.00,611
72810250,"974","50","145",18.00,771,6,1214,0.00,154
72810249,"137","50","121",36.00,1242,6,1214,17.00,1144
72810248,"990","50","163",35.00,1273,6,1214,0.00,131
72810247,"892","50","183",24.00,1151,6,1214,0.00,173
72810246,"338","50","158",0.00,663,6,1214,0.00,663
72810245,"731","50","137",0.00,1704,6,1214,0.00,1704
72810244,"670","50","110",0.00,1696,6,1214,0.00,1696
72810243,"97","50","64",3.00,671,6,1214,5.00,971
72810242,"518","50","149",19.00,716,6,1214,6.00,496
72810241,"688","50","149",0.00,1979,6,1214,0.00,1800
72810240,"230","50","137",18.00,688,6,1214,0.00,138
72810239,"721","50","199",1.00,1957,6,1214,0.00,1800
72810238,"753","50","174",15.00,1187,6,1214,0.00,285
72810237,"241","50","L4",55.00,1580,6,1214,9.00,643
72810236,"251","50","144",27.00,871,6,1214,17.00,1136
72810235,"559","50","187",9.00,1072,6,1214,4.00,669
72810234,"300","50","148",0.00,1667,6,1214,0.00,1667
72810233,"243","50","145",1.00,425,6,1214,0.00,425
72810232,"286","50","145",2.00,748,6,1214,0.00,748
72810231,"136","50","121",8.00,852,6,1214,0.00,383
72810230,"349","50","183",7.00,1423,6,1214,0.00,732
72810229,"798","50","L39",46.00,790,6,1214,0.00,62
72810228,"572","50","181",0.00,1409,6,1214,0.00,1409
72810227,"209","50","127",0.00,807,6,1214,0.00,807
72810226,"69","50","103",0.00,10020,6,1214,0.00,1800
72810225,"30","50","103",19.00,311,6,1214,0.00,59
72810224,"707","50","21",2.00,1679,6,1214,0.00,1679
72810223,"232","50","124",7.00,604,6,1214,9.00,851
72810222,"724","50","174",1.00,331,6,1214,-15.00,10
72810221,"477","50","130",12.00,305,6,1214,0.00,92
72810220,"72","50","L9",8.00,907,6,1214,0.00,408
72810219,"648","50","149",8.00,1244,6,1214,0.00,560
72810218,"1126","50","143",24.00,1824,6,1214,-3.00,94
72810217,"53","50","100",34.00,6640,6,1214,17.00,1723
72810216,"588","50","199",15.00,1224,6,1214,9.00,834
72810215,"502","50","181",5.00,511,6,1214,0.00,368
72810214,"228","50","125",24.00,379,6,1214,8.00,537
72810213,"47","50","102",31.00,639,6,1214,0.00,74
72810212,"387","50","185",3.00,1498,6,1214,0.00,1498
72810211,"761","50","192",27.00,839,6,1214,0.00,112
72810210,"968","50","110",9.00,1669,6,1214,-15.00,10
72810209,"420","50","G8",31.00,1861,6,1214,2.00,336
72810208,"45","50","185",0.00,951,6,1214,0.00,951
72810207,"99","50","111",35.00,231,6,1214,9.00,564
72810206,"1107","50","105",4.00,448,6,1214,0.00,403
72810205,"402","50","199",23.00,1123,6,1214,0.00,176
72810204,"579","50","192",1.00,1521,6,1214,0.00,1521
72810203,"297","50","163",0.00,1103,6,1214,0.00,1103
72810202,"485","50","L3",25.00,695,6,1214,1.00,160
72810201,"24","50","169",31.00,662,6,1214,-9.00,10
72810200,"1013","50","D8",6.00,1977,6,1214,0.00,1186
72810199,"924","50","102",23.00,767,6,1214,-3.00,10
72810198,"245","50","L40",25.00,1313,6,1214,4.00,429
72810197,"624","50","127",25.00,1894,6,1214,0.00,273
72810196,"536","50","142",0.00,1093,6,1214,0.00,1093
72810195,"559","50","187",9.00,890,6,1214,13.00,1136
72810194,"575","50","125",4.00,1838,6,1214,-2.00,1534
72810193,"614","50","102",41.00,271,6,1214,6.00,384
72810192,"359","50","103",34.00,313,6,1214,0.00,33
72810191,"269","50","145",22.00,989,6,1214,0.00,162
72810190,"956","50","104",21.00,1419,6,1214,0.00,243
72810189,"693","50","148",29.00,404,6,1214,17.00,1070
72810188,"32","50","D1",28.00,1177,6,1214,1.00,211
72810187,"224","50","137",17.00,1764,6,1214,-7.00,10
72810186,"776","50","112",35.00,909,6,1214,3.00,273
72810185,"662","50","149",16.00,735,6,1214,0.00,165
72810184,"131","50","149",2.00,1682,6,1214,0.00,1682
72810183,"240","50","130",26.00,1059,6,1214,4.00,387
72810182,"139","50","121",2.00,1178,6,1214,-9.00,638
72810181,"40","50","109",40.00,1234,6,1214,4.00,351
72810180,"926","50","L15",25.00,1772,6,1214,20.00,1455
72810179,"23","50","102",0.00,1254,6,1214,0.00,1254
72810178,"986","50","100",34.00,769,6,1214,18.00,1161
72810177,"732","50","128",2.00,1544,6,1214,0.00,1544
72810176,"2","50","103",31.00,418,6,1214,-9.00,10
72810175,"722","50","103",12.00,1637,6,1214,0.00,491
72810174,"748","50","148",32.00,1618,6,1214,0.00,182
72810173,"303","50","130",24.00,616,6,1214,6.00,452
72810172,"168","50","128",44.00,461,6,1214,2.00,158
72810171,"215","50","137",17.00,761,6,1214,10.00,761
72810170,"553","50","157",34.00,1752,6,1214,-3.00,10
72810169,"755","50","60",4.00,590,6,1214,1.00,591
72810168,"580","50","137",30.00,1622,6,1214,9.00,735
72810167,"50","50","109",23.00,856,6,1214,5.00,434
72810166,"472","50","181",29.00,808,6,1214,0.00,100
72810165,"749","50","169",0.00,761,6,1214,0.00,761
72810164,"963","50","103",0.00,500,6,1214,0.00,500
